DateKey,CacheType,RequestUrl,PipelineName,CacheWarmUpSourceCount,HitCount,MissCount,startDayHour,perf
20180129,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1518,1995,2018-01-29,567.89
20180130,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1722,2544,2018-01-30,596.34
20180131,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1599,2348,2018-01-31,594.88
20180201,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1969,2673,2018-02-01,575.83
20180202,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1708,2267,2018-02-02,570.31
20180205,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1244,1658,2018-02-05,571.33
20180206,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1191,1627,2018-02-06,577.36
20180207,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1617,2293,2018-02-07,586.45
20180208,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1306,1829,2018-02-08,583.41
20180209,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1067,1400,2018-02-09,567.49
20180212,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1296,1604,2018-02-12,553.1
20180213,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1014,1358,2018-02-13,572.51
20180214,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,987,1395,2018-02-14,585.64
20180215,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1028,1370,2018-02-15,571.31
20180216,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,880,1210,2018-02-16,578.95
20180219,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,546,886,2018-02-19,618.72
20180220,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1124,1468,2018-02-20,566.36
20180221,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,999,1427,2018-02-21,588.21
20180222,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,940,1516,2018-02-22,617.26
20180223,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,908,1193,2018-02-23,567.82
20180226,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1241,1661,2018-02-26,572.36
20180227,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1318,1847,2018-02-27,583.57
20180228,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1123,1526,2018-02-28,576.07
20180301,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1479,1940,2018-03-01,567.42
20180302,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1089,1433,2018-03-02,568.2
20180305,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1201,1531,2018-03-05,560.4
20180306,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1167,1585,2018-03-06,575.94
20180307,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,764,1223,2018-03-07,615.5
20180308,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,791,1296,2018-03-08,620.99
20180309,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,693,1062,2018-03-09,605.13
20180312,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1386,1812,2018-03-12,566.6
20180313,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1265,1703,2018-03-13,573.79
20180314,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1315,1823,2018-03-14,580.94
20180315,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1157,1640,2018-03-15,586.34
20180316,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BobAdvertisers,AdvertiserWithAssignedAccounts,0,1013,1376,2018-03-16,575.97
