DateKey,CacheType,RequestUrl,PipelineName,CacheWarmUpSourceCount,HitCount,MissCount,startDayHour,perf
20180129,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,240,217,2018-01-29,474.84
20180130,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,123,246,2018-01-30,666.67
20180131,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,208,311,2018-01-31,599.23
20180201,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,191,255,2018-02-01,571.75
20180202,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,171,233,2018-02-02,576.73
20180205,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,241,206,2018-02-05,460.85
20180206,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,239,210,2018-02-06,467.71
20180207,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,126,230,2018-02-07,646.07
20180208,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,140,182,2018-02-08,565.22
20180209,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,164,161,2018-02-09,495.38
20180212,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,182,214,2018-02-12,540.4
20180213,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,102,103,2018-02-13,502.44
20180214,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,157,147,2018-02-14,483.55
20180215,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,100,146,2018-02-15,593.5
20180216,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,134,136,2018-02-16,503.7
20180219,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,104,124,2018-02-19,543.86
20180220,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,177,175,2018-02-20,497.16
20180221,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,150,158,2018-02-21,512.99
20180222,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,99,166,2018-02-22,626.42
20180223,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,106,120,2018-02-23,530.97
20180226,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,80,187,2018-02-26,700.37
20180227,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,147,203,2018-02-27,580.0
20180228,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,133,120,2018-02-28,474.31
20180301,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,118,141,2018-03-01,544.4
20180302,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,170,140,2018-03-02,451.61
20180305,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,138,166,2018-03-05,546.05
20180306,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,103,173,2018-03-06,626.81
20180307,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,49,67,2018-03-07,577.59
20180308,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,83,128,2018-03-08,606.64
20180309,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,38,53,2018-03-09,582.42
20180312,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,98,160,2018-03-12,620.16
20180313,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,124,158,2018-03-13,560.28
20180314,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,76,138,2018-03-14,644.86
20180315,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,90,110,2018-03-15,550.0
20180316,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,74,64,2018-03-16,463.77
20180319,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,71,72,2018-03-19,503.5
20180320,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,67,72,2018-03-20,517.99
20180321,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,37,95,2018-03-21,719.7
20180322,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,119,99,2018-03-22,454.13
20180323,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,90,126,2018-03-23,583.33
20180326,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAccounts,AlertsCountByAccountIdsWithCache,0,97,132,2018-03-26,576.42
