DateKey,CacheType,RequestUrl,PipelineName,CacheWarmUpSourceCount,HitCount,MissCount,startDayHour,perf
20180129,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,151,0,2018-01-29,0.0
20180130,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,137,0,2018-01-30,0.0
20180131,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,115,1,2018-01-31,8.62
20180201,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,168,0,2018-02-01,0.0
20180202,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,202,0,2018-02-02,0.0
20180205,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,155,0,2018-02-05,0.0
20180206,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,157,0,2018-02-06,0.0
20180207,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,156,1,2018-02-07,6.37
20180208,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,128,0,2018-02-08,0.0
20180209,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,120,1,2018-02-09,8.26
20180212,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,122,0,2018-02-12,0.0
20180213,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,92,0,2018-02-13,0.0
20180214,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,123,0,2018-02-14,0.0
20180215,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,69,0,2018-02-15,0.0
20180216,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,102,1,2018-02-16,9.71
20180219,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,77,0,2018-02-19,0.0
20180220,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,129,0,2018-02-20,0.0
20180221,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,155,1,2018-02-21,6.41
20180222,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,118,1,2018-02-22,8.4
20180223,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,93,0,2018-02-23,0.0
20180226,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,103,0,2018-02-26,0.0
20180227,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,72,1,2018-02-27,13.7
20180228,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,118,1,2018-02-28,8.4
20180301,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,131,2,2018-03-01,15.04
20180302,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,67,0,2018-03-02,0.0
20180305,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,112,1,2018-03-05,8.85
20180306,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,77,0,2018-03-06,0.0
20180307,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,47,0,2018-03-07,0.0
20180308,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,41,0,2018-03-08,0.0
20180309,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,29,0,2018-03-09,0.0
20180312,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,80,1,2018-03-12,12.35
20180313,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,94,0,2018-03-13,0.0
20180314,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,89,1,2018-03-14,11.11
20180315,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,54,0,2018-03-15,0.0
20180316,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,53,0,2018-03-16,0.0
20180319,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,43,0,2018-03-19,0.0
20180320,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,27,0,2018-03-20,0.0
20180321,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,28,0,2018-03-21,0.0
20180322,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,50,0,2018-03-22,0.0
20180323,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,57,1,2018-03-23,17.24
20180326,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,61,0,2018-03-26,0.0
20180327,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,87,0,2018-03-27,0.0
20180328,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,71,0,2018-03-28,0.0
20180329,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,50,0,2018-03-29,0.0
20180330,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,55,0,2018-03-30,0.0
20180402,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,53,0,2018-04-02,0.0
20180403,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/DataTable/BolAdvertisers,AdvertiserWithAssignedAccounts,0,90,0,2018-04-03,0.0
