DateKey,CacheType,RequestUrl,PipelineName,CacheWarmUpSourceCount,HitCount,MissCount,startDayHour,perf
20180129,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,823,441,2018-01-29,348.89
20180130,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,692,575,2018-01-30,453.83
20180131,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,609,525,2018-01-31,462.96
20180201,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,737,604,2018-02-01,450.41
20180202,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,616,511,2018-02-02,453.42
20180205,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,943,395,2018-02-05,295.22
20180206,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,914,428,2018-02-06,318.93
20180207,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,858,544,2018-02-07,388.02
20180208,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,974,482,2018-02-08,331.04
20180209,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,688,367,2018-02-09,347.87
20180212,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,1059,390,2018-02-12,269.15
20180213,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,677,355,2018-02-13,343.99
20180214,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,874,402,2018-02-14,315.05
20180215,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,744,409,2018-02-15,354.73
20180216,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,691,346,2018-02-16,333.65
20180219,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,147,157,2018-02-19,516.45
20180220,Microsoft.Ads.Ucm.Astro.Internal.AstroRedisCache,https://api.ucm.bingads.microsoft.com/api/v2/Command/CacheWarmUp,BobAccountAggregatedAvailableOpportunity,0,925,484,2018-02-20,343.51
